Market,State,Weeks,Periods,Month,Year,TORTILLAS_KGS,TORTILLAS_PROMODOLLARS,TORTILLAS_PROMOKGS,TORTILLAS_DOLLARS,TORTILLAS_TDP,TORTILLAS_U,TOSTADAS_KGS,TOSTADAS_PROMODOLLARS,TOSTADAS_PROMOKGS,TOSTADAS_DOLLARS,TOSTADAS_TDP,TOSTADAS_U
Peoria/Springfield,Illinois,04/06/2023,P2,6,2023,62021.36568,246529.3291,39021.07727,412998.0355,2028.386276,103298.0271,3050.424228,9277.331334,1495.687527,20213.94884,318.9233679,4502.133977
Wichita,Kansas,04/06/2023,P2,6,2023,33701.88621,0,0,203178.2456,1941.150774,49900.56639,1286.348586,0,0,7604.899337,307.8374613,1878.643326
San Diego,California,04/06/2023,P2,6,2023,61210.42763,298560.9192,45607.78452,424266.2469,2006.775853,108088.4319,10384.39286,50532.77216,8182.316954,66153.9246,388.7775277,15824.06079
Kansas City,Kansas,04/06/2023,P2,6,2023,65161.02852,249250.8244,42471.91379,417964.8497,1907.960613,98740.95622,3595.493992,5610.546941,880.1139103,25847.87152,333.3457021,5251.592631
Birmingham/Montgomery,Alabama,04/06/2023,P2,6,2023,122852.0369,0,0,845237.5665,1927.94861,255436.9475,8081.762919,0,0,55660.2636,284.9688618,11821.74363
Los Angeles,California,04/06/2023,P2,6,2023,384086.2756,1928477.358,315112.9852,2480982.516,2018.040467,658937.92,34470.75059,168920.035,28546.4348,211062.5635,371.363136,53143.62477
Tampa/St Petersburg,Florida,04/06/2023,P2,6,2023,85370.84628,389285.8776,57623.18289,605569.4099,1874.264319,171152.0389,11381.65704,60551.4928,8091.2418,80993.67061,342.0432445,16538.37174
Charlotte,Carolina del Norte,04/06/2023,P2,6,2023,79606.52194,0,0,539445.8928,1807.736476,154956.7869,6446.93132,0,0,45226.20993,321.5460943,9357.090673
Raleigh/Greensboro,Carolina del Norte,04/06/2023,P2,6,2023,92076.85972,0,0,622567.6324,1822.610712,177982.6381,7965.114545,0,0,55613.78378,297.2387088,11553.86879
San Francisco/Oakland,California,04/06/2023,P2,6,2023,76058.86217,405973.9546,55187.38126,575463.2598,2020.156709,146296.0977,11944.9357,64941.93193,10328.61694,76838.3507,399.9614618,17520.64908
Boise,Idaho,04/06/2023,P2,6,2023,16229.27552,0,0,112158.2077,2181.779554,26285.33886,1903.305428,0,0,11542.13846,339.1833535,2782.373479
Indianapolis,Indiana,04/06/2023,P2,6,2023,82339.44907,374245.8901,58073.99967,537173.7982,1937.377164,139191.6415,4593.193658,19875.04149,3339.81825,28007.77968,349.7362859,6686.831195
Louisville,Kentucky,04/06/2023,P2,6,2023,45533.91792,0,0,293034.4197,1993.66439,79020.69883,2153.499147,0,0,13060.20658,303.7468796,3147.939274
Hartford/Springfield,Massachusetts,04/06/2023,P2,6,2023,65399.63603,0,0,486062.8903,1777.05904,123705.5391,5509.438977,0,0,41308.05482,321.1000904,8054.44331
Atlanta,Georgia,04/06/2023,P2,6,2023,129307.2967,0,0,927625.6326,2027.708952,279927.4303,12888.45308,0,0,90280.7003,354.8558934,18824.41353
Orlando,Florida,04/06/2023,P2,6,2023,95045.65527,433805.893,64103.29875,673469.0957,1863.827815,191177.7581,9857.277443,48250.82475,6498.503209,69136.45682,299.8286104,14262.90909
Chicago,Illinois,04/06/2023,P2,6,2023,223733.27,1035745.461,155379.8378,1579338.794,2012.991801,420006.3978,17339.00377,86963.12497,14027.64161,109572.9562,347.3669886,25449.13006
Little Rock,Arkansas,04/06/2023,P2,6,2023,31004.9233,0,0,205774.0727,2073.217841,56567.66867,1258.572637,0,0,8170.226418,283.3547396,1844.037106
Des Moines,Iowa,11/06/2023,P2,6,2023,31106.40467,0,0,198811.3238,1972.481351,43818.10786,1102.653634,0,0,8544.548161,330.7267441,1634.515062
Jacksonville,Florida,11/06/2023,P2,6,2023,36129.52731,123385.6766,18231.51315,274774.8155,1850.36661,81181.07287,3594.877657,18363.13989,2188.135075,28290.22516,323.3802593,5291.923172
South Carolina,Carolina del Sur,11/06/2023,P2,6,2023,143566.5003,0,0,1036982.531,1916.428392,304627.4381,11344.01286,0,0,77568.11853,291.1747164,16440.60063
Miami/Ft Lauderdale,Florida,11/06/2023,P2,6,2023,76972.32088,271051.7976,37417.20271,636880.1071,1744.891074,219396.8918,12535.31183,72568.79044,8595.17144,100358.7066,276.6659023,18230.12279
Denver,Colorado,11/06/2023,P2,6,2023,110417.1266,544853.088,79107.3835,763850.38,1807.632073,178071.7379,12674.23725,26780.29533,3571.946542,88785.02235,395.989215,18543.60035
Phoenix/Tucson,Arizona,11/06/2023,P2,6,2023,183500.4154,827147.6735,143843.8685,1115995.001,2082.467795,314675.2549,14869.40727,30587.30375,5210.4643,98642.46005,381.882537,22874.97846
Boston,Massachusetts,11/06/2023,P2,6,2023,95109.96713,0,0,729052.4887,1691.60564,185764.9635,10722.28912,0,0,71202.80861,327.4939468,15751.49234
Sacramento,California,11/06/2023,P2,6,2023,59161.66935,0,0,401729.3279,2009.876121,98432.05576,5311.625492,0,0,36321.04132,348.301143,7742.15659
Peoria/Springfield,Illinois,11/06/2023,P2,6,2023,65308.81377,320274.0241,48900.74615,445692.4968,2021.441243,111809.5626,2736.470235,5921.285524,855.7392059,19183.87246,320.1415089,4021.365021
Wichita,Kansas,11/06/2023,P2,6,2023,33254.46422,0,0,210608.811,1942.107555,51282.05389,1171.520233,0,0,7526.609002,308.5659362,1712.529211
San Diego,California,11/06/2023,P2,6,2023,67961.08253,333792.4145,49577.96961,477627.8651,2032.141778,121371.6593,8098.531648,19297.55057,2839.927056,58041.25819,369.5153282,12559.5968
Kansas City,Kansas,11/06/2023,P2,6,2023,60543.53687,220800.3276,36425.79372,406693.2204,1858.74608,93365.56851,5409.299444,15049.87494,3136.261901,31461.84549,347.2025911,7977.801548
Birmingham/Montgomery,Alabama,11/06/2023,P2,6,2023,116748.5119,0,0,831012.5403,1895.059573,247156.4421,6742.359325,0,0,50023.60899,276.9107083,9858.369599
Los Angeles,California,11/06/2023,P2,6,2023,379353.952,1902792.43,296007.5218,2554505.552,2041.235652,652894.6839,26914.59455,58117.65911,9286.20344,186872.3806,341.2752714,42499.71118
Tampa/St Petersburg,Florida,11/06/2023,P2,6,2023,71298.17281,234065.0384,36698.53545,533823.3979,1819.153238,149777.6346,8601.184088,45302.07678,5251.120524,67209.47802,328.8918365,12465.6592
Charlotte,Carolina del Norte,11/06/2023,P2,6,2023,72945.56914,0,0,532555.0806,1801.994701,142440.7061,8222.486463,0,0,48194.37063,315.0921217,11945.19417
Raleigh/Greensboro,Carolina del Norte,11/06/2023,P2,6,2023,87065.08538,0,0,632716.891,1831.128338,168517.756,9827.0488,0,0,59498.35172,292.8706588,14336.0131
San Francisco/Oakland,California,11/06/2023,P2,6,2023,78654.56316,391853.7839,56936.03979,573080.5513,2040.190591,151595.8203,8284.245817,22113.32556,2985.58989,63069.54184,360.8112434,12188.35926
Boise,Idaho,11/06/2023,P2,6,2023,18476.11124,0,0,119983.4603,2209.294076,30461.01561,1342.926046,0,0,9285.684625,332.223883,1960.553266
Chicago,Illinois,11/06/2023,P2,6,2023,240364.0688,1138561.433,173655.8091,1667885.689,2004.243639,452166.4183,13582.46462,28016.08459,4017.548608,102372.74,331.0264522,19898.85938
Indianapolis,Indiana,11/06/2023,P2,6,2023,79624.53932,413139.5196,62850.24338,529714.4367,1895.6497,138556.3645,3856.274388,9853.150433,1538.709255,25492.12112,342.6803832,5621.087064
Louisville,Kentucky,11/06/2023,P2,6,2023,44631.25536,0,0,297159.0237,1995.436466,79743.83409,1847.033129,0,0,12219.12446,299.5709949,2701.101403
Hartford/Springfield,Massachusetts,11/06/2023,P2,6,2023,70335.69844,0,0,501744.634,1755.819615,135717.2492,5079.114497,0,0,38972.64789,311.3859671,7457.276296
Atlanta,Georgia,11/06/2023,P2,6,2023,116910.1484,0,0,868023.6939,2032.961727,264482.0861,10610.41723,0,0,79486.99485,344.6262473,15512.69427
Orlando,Florida,11/06/2023,P2,6,2023,79903.29126,269878.7598,42232.25815,592701.0104,1839.110829,168031.213,7932.133066,36825.98659,4336.964455,60246.97917,304.7351606,11469.61743
Little Rock,Arkansas,11/06/2023,P2,6,2023,29847.27818,0,0,204428.9862,2078.365987,56018.46902,1210.940967,0,0,8009.846698,273.1085165,1772.61015
Des Moines,Iowa,18/06/2023,P2,6,2023,32232.04929,0,0,207570.6041,1955.920363,48245.27615,1466.011935,0,0,9621.873062,348.7472125,2186.980699
Jacksonville,Florida,18/06/2023,P2,6,2023,45751.67049,236375.2994,33183.79313,328328.9829,1843.913971,98260.72135,4729.226146,24085.44593,3127.482103,35441.03096,336.6101183,6970.863297
South Carolina,Carolina del Sur,18/06/2023,P2,6,2023,150237.1215,0,0,1082449.049,1891.981349,316687.2969,12813.36182,0,0,84773.2116,281.844472,18659.93343
Miami/Ft Lauderdale,Florida,18/06/2023,P2,6,2023,92298.91155,503444.7223,64549.2907,738326.0946,1747.160933,247577.8618,15898.96773,90519.96521,11655.25113,120795.7835,298.2449205,23224.51855
Denver,Colorado,18/06/2023,P2,6,2023,105029.6517,495971.5597,69094.41912,728600.5564,1798.377431,169247.5212,12150.64423,26902.04275,3727.670112,82398.40093,392.1315891,17756.00558
Phoenix/Tucson,Arizona,18/06/2023,P2,6,2023,150287.8151,611770.3947,93948.13936,987994.4261,2034.577942,257377.024,13912.68448,22618.78765,3549.718416,96754.98129,374.1432252,21785.91469
Boston,Massachusetts,18/06/2023,P2,6,2023,104915.242,0,0,781268.8134,1637.696209,201649.1766,10142.90618,0,0,74356.15557,328.2436308,14903.90674
Sacramento,California,18/06/2023,P2,6,2023,55775.32813,0,0,397389.6854,1935.953032,94914.83119,5966.958367,0,0,39522.2207,360.197951,8697.271955
Peoria/Springfield,Illinois,18/06/2023,P2,6,2023,61241.75518,284699.8083,43109.50404,412160.3073,1915.647048,103171.0666,2879.801857,6990.793632,1075.120517,19423.7937,316.5683108,4256.733275
Wichita,Kansas,18/06/2023,P2,6,2023,32115.65017,0,0,202955.2647,1892.569179,49485.46527,1026.22444,0,0,6691.646251,308.37597,1500.190022
San Diego,California,18/06/2023,P2,6,2023,60592.14514,294173.5861,42626.30644,432958.2126,1991.530836,108374.1645,8326.903229,20194.63446,2956.292499,59774.78977,365.5365161,12897.23323
Kansas City,Kansas,18/06/2023,P2,6,2023,67538.22301,264414.3721,42016.60786,437153.1192,1868.873203,104310.9088,4117.337022,10781.50676,1716.812079,28667.63843,334.5666134,6073.02886
Birmingham/Montgomery,Alabama,18/06/2023,P2,6,2023,128454.2783,0,0,892402.567,1860.238418,266630.1941,7750.444137,0,0,56367.66714,273.2191055,11385.19286
Los Angeles,California,18/06/2023,P2,6,2023,376490.3087,1870499.598,288940.7999,2506431.33,2021.975512,656687.2182,27797.02945,69047.97807,10808.78983,192802.0585,345.1133683,44145.71166
Tampa/St Petersburg,Florida,18/06/2023,P2,6,2023,92624.46087,457423.8646,64419.12692,662076.6019,1797.30383,187084.5732,12050.03704,65589.85929,8482.495027,88982.30688,352.7070265,17563.58958
Charlotte,Carolina del Norte,18/06/2023,P2,6,2023,75351.63559,0,0,539209.5197,1752.228141,144976.0924,7221.274017,0,0,46244.73672,308.8760426,10475.35563
Raleigh/Greensboro,Carolina del Norte,18/06/2023,P2,6,2023,88094.52258,0,0,630021.8658,1785.308578,171113.2684,8929.294899,0,0,56709.62333,284.8738985,13000.08858
San Francisco/Oakland,California,18/06/2023,P2,6,2023,67580.03055,311948.6635,40054.39841,533190.745,1981.816173,132536.0753,8267.73075,20086.60389,2768.245625,62771.56081,360.0590823,12145.50603
Boise,Idaho,18/06/2023,P2,6,2023,15854.52795,0,0,110401.4701,2094.746598,26066.21767,1343.831401,0,0,9431.431208,339.6523911,1972.413742
Chicago,Illinois,18/06/2023,P2,6,2023,238575.9016,1007749.229,150529.7087,1643319.68,1952.694285,451543.5168,14487.28815,63480.10331,8585.979717,105036.4807,336.4310615,21267.70608
Indianapolis,Indiana,18/06/2023,P2,6,2023,79004.41656,393770.542,58883.77434,526786.4625,1833.487918,136761.5937,3944.721616,10210.88581,1567.3902,26027.25362,336.3811801,5756.722088
Louisville,Kentucky,18/06/2023,P2,6,2023,44289.65669,0,0,294712.4775,1940.467678,79569.50916,1698.129202,0,0,11086.15005,294.452731,2480.657885
Hartford/Springfield,Massachusetts,18/06/2023,P2,6,2023,62380.95941,0,0,471450.2646,1658.234006,122710.9579,5471.157259,0,0,39648.26069,314.5832802,8027.582613
Atlanta,Georgia,18/06/2023,P2,6,2023,128300.4845,0,0,948261.4236,2023.407606,282729.6508,12351.81396,0,0,90175.56525,348.3610222,18075.01895
Orlando,Florida,18/06/2023,P2,6,2023,100192.4223,489363.0106,68862.71883,720800.6648,1827.043279,205010.6067,10423.13427,51323.31222,6686.522506,75833.96325,318.0905719,15140.03006
Little Rock,Arkansas,18/06/2023,P2,6,2023,29443.26951,0,0,200045.6901,2073.865767,55648.89715,1054.638079,0,0,7057.95883,268.0891747,1544.665039
Sacramento,California,25/06/2023,P2,6,2023,52235.88643,0,0,365616.7162,1874.657113,86738.34792,4863.906983,0,0,34068.01976,350.6606309,7094.732541
Charlotte,Carolina del Norte,25/06/2023,P2,6,2023,96010.84538,0,0,603553.7689,1715.048009,183201.7338,6570.68946,0,0,43599.59178,301.7213394,9555.697855
San Diego,California,25/06/2023,P2,6,2023,62611.28983,279055.3299,43202.84081,427601.4402,1939.332031,110893.981,8090.941944,22172.60407,3477.424647,56452.49743,384.1336425,12529.25287
Miami/Ft Lauderdale,Florida,25/06/2023,P2,6,2023,82522.72699,446928.154,54343.72541,682500.0787,1706.800873,229125.5358,14221.76901,82303.54968,10782.5204,106251.6612,292.2856254,20778.85294
Boise,Idaho,25/06/2023,P2,6,2023,15427.75226,0,0,103091.5524,2035.658518,24753.17918,1322.445187,0,0,9276.489658,346.4044318,1934.59556
Orlando,Florida,25/06/2023,P2,6,2023,89645.47561,432945.4725,57336.28014,673273.1547,1798.812404,186963.7845,9349.691225,44720.03157,5935.527208,66900.4246,305.7925233,13570.19156
Boston,Massachusetts,25/06/2023,P2,6,2023,91455.62586,0,0,683646.1553,1572.113911,175514.3282,10277.84785,0,0,70663.57982,322.8125876,15113.5491
Little Rock,Arkansas,25/06/2023,P2,6,2023,28864.50776,0,0,192620.7277,2011.545821,54383.2738,1160.927966,0,0,7434.963456,286.1044785,1702.131846
Des Moines,Iowa,25/06/2023,P2,6,2023,29413.66163,0,0,192249.9515,1880.863766,42355.48394,1278.904947,0,0,9399.761865,343.0682045,1896.000848
Wichita,Kansas,25/06/2023,P2,6,2023,29685.86322,0,0,185199.9355,1830.297602,45779.43334,1083.842665,0,0,6685.557494,310.7668921,1584.04373
Tampa/St Petersburg,Florida,25/06/2023,P2,6,2023,80527.23945,373918.4637,48445.98338,608190.1757,1783.727273,166321.0877,11108.44877,58723.3075,7697.076983,81286.55662,343.8108027,16179.26767
Raleigh/Greensboro,Carolina del Norte,25/06/2023,P2,6,2023,110785.9446,0,0,698609.3246,1729.127222,211034.1618,7748.689974,0,0,51971.91195,277.2340727,11297.52784
Hartford/Springfield,Massachusetts,25/06/2023,P2,6,2023,55621.2146,0,0,414647.1364,1583.983122,109064.2257,5184.252254,0,0,38340.01131,302.991896,7633.51734
Denver,Colorado,25/06/2023,P2,6,2023,104933.5552,491799.0351,69411.74399,718198.6008,1762.603288,166475.2326,12608.48355,60778.9701,9544.09708,80396.11784,395.4410937,18438.11004
Indianapolis,Indiana,25/06/2023,P2,6,2023,72975.14022,363055.6737,53831.19724,490545.2069,1749.34712,126535.0551,4005.586355,18190.2595,3010.122645,24708.25457,351.4900277,5860.726057
South Carolina,Carolina del Sur,25/06/2023,P2,6,2023,171245.5414,0,0,1137255.43,1830.757724,352451.6413,11370.43917,0,0,78854.99437,278.1551911,16560.70561
Kansas City,Kansas,25/06/2023,P2,6,2023,63240.41983,220500.881,34210.01978,422330.3394,1840.441094,98024.36461,4267.330436,15120.23512,2604.105115,26424.94212,333.010115,6326.630377
San Francisco/Oakland,California,25/06/2023,P2,6,2023,71431.00242,369299.566,52370.70097,529431.7134,1920.142485,134769.8441,7693.126763,18053.76136,2682.731379,57778.49696,352.0608464,11304.39091
Phoenix/Tucson,Arizona,25/06/2023,P2,6,2023,154496.9561,673198.3104,108846.5224,982971.5406,2004.236698,259560.5626,13204.21432,42568.38425,6911.721049,89254.21609,376.1931594,20398.32081
Birmingham/Montgomery,Alabama,25/06/2023,P2,6,2023,122112.3841,0,0,875676.7654,1832.303717,257142.3903,7436.515053,0,0,52449.88588,261.0201098,10931.37093
Jacksonville,Florida,25/06/2023,P2,6,2023,39229.19936,195132.7977,25721.03894,297132.2355,1785.508902,87078.13061,4542.625093,23290.9598,3092.899491,33473.12303,344.1029569,6691.117496
Louisville,Kentucky,25/06/2023,P2,6,2023,41221.24166,0,0,276034.379,1938.171909,73940.78776,1864.300407,0,0,11326.50865,295.4285291,2724.560366
Peoria/Springfield,Illinois,25/06/2023,P2,6,2023,58160.69215,254054.1622,38702.03532,383732.3309,1848.121008,101106.5628,2659.99102,6396.652033,1040.660244,18106.89722,314.7361707,3931.179585
Atlanta,Georgia,25/06/2023,P2,6,2023,121701.1095,0,0,912324.8165,1974.596606,269793.1055,11729.83223,0,0,82809.35149,345.7782211,17181.25355
Chicago,Illinois,25/06/2023,P2,6,2023,215429.8901,926193.6699,138790.6318,1476841.042,1868.829189,400663.2175,13300.64278,36711.35351,6129.690937,93471.59856,322.5967704,19511.20916
Los Angeles,California,25/06/2023,P2,6,2023,324712.8284,1562702.373,236869.9264,2212568.621,1983.473295,566058.0766,25766.60511,77747.19326,12399.41792,175984.1623,340.5747224,40283.81009
Sacramento,California,02/07/2023,P2,7,2023,70936.01171,0,0,503827.854,1844.493193,115487.7495,6513.315409,0,0,46709.01026,361.0226253,9513.479644
Jacksonville,Florida,02/07/2023,P2,7,2023,58373.83677,268171.495,45516.79212,366029.941,1765.753465,115871.2894,4154.259187,18403.44265,2221.191336,33120.19812,342.4545303,6115.70939
Wichita,Kansas,02/07/2023,P2,7,2023,35415.30484,0,0,210060.6145,1790.747035,53881.72397,1063.693829,0,0,6608.284972,297.1594467,1555.054297
South Carolina,Carolina del Sur,02/07/2023,P2,7,2023,161676.2412,0,0,1082773.596,1790.57314,329780.764,13477.36528,0,0,86259.8929,275.1610507,19712.1082
Atlanta,Georgia,02/07/2023,P2,7,2023,152279.6077,0,0,970871.2301,1955.5707,316992.6367,11553.05318,0,0,85062.48483,340.7993408,16915.96562
Denver,Colorado,02/07/2023,P2,7,2023,124611.4033,651100.997,95028.32962,837497.0963,1754.833868,198732.5271,13620.82219,62811.98309,9609.828905,89120.13893,397.9340939,19918.39279
Phoenix/Tucson,Arizona,02/07/2023,P2,7,2023,172669.5667,781797.4472,134097.1085,1042033.485,1984.844409,293033.1813,15102.55076,57182.12191,8997.3552,101236.6503,379.54956,23872.41931
Peoria/Springfield,Illinois,02/07/2023,P2,7,2023,59507.94025,271341.4067,42982.42116,386561.0776,1788.339144,99872.18261,2763.865227,6707.400568,1067.748634,18864.22944,312.7335111,4091.940534
San Diego,California,02/07/2023,P2,7,2023,77350.86805,350581.9161,54232.96881,519716.9009,1908.567504,133666.3239,9864.242912,24152.02775,3648.244986,71595.7775,390.7697226,15178.83956
Kansas City,Kansas,02/07/2023,P2,7,2023,76322.50288,332953.4089,54751.49467,466081.5397,1742.123147,115311.7926,4516.054011,12866.55802,2071.542963,30815.27489,342.6126896,6688.742171
Miami/Ft Lauderdale,Florida,02/07/2023,P2,7,2023,122924.3672,610177.2202,97348.9193,822386.7107,1718.494335,291522.732,14514.12805,79752.16339,9433.194468,117894.6163,276.0406806,21185.7402
Birmingham/Montgomery,Alabama,02/07/2023,P2,7,2023,138633.977,0,0,882014.193,1787.888198,279400.6319,7452.072982,0,0,54913.55465,255.0827908,10952.59371
Los Angeles,California,02/07/2023,P2,7,2023,432279.2436,2070432.784,333140.9928,2785406.623,1969.861035,733881.774,30400.83172,64057.84098,10169.45734,215876.89,357.9562474,47375.33732
Des Moines,Iowa,02/07/2023,P2,7,2023,34378.9446,0,0,216287.9941,1836.54432,50331.9419,1912.102566,0,0,11634.97177,353.0475013,2850.078798
Tampa/St Petersburg,Florida,02/07/2023,P2,7,2023,126273.499,575275.1548,98658.81042,774000.9136,1768.236471,236608.4765,10667.67152,51224.20844,5966.532298,84525.08387,345.6323044,15462.94718
Charlotte,Carolina del Norte,02/07/2023,P2,7,2023,75629.51322,0,0,533941.3688,1671.777933,145346.3279,8232.946578,0,0,48409.41434,299.6189996,12014.41084
Raleigh/Greensboro,Carolina del Norte,02/07/2023,P2,7,2023,84576.17604,0,0,607726.7342,1675.565152,163824.4443,10111.27419,0,0,58500.82648,282.7691523,14776.70295
San Francisco/Oakland,California,02/07/2023,P2,7,2023,99236.96714,613242.1284,79478.97951,767115.657,1877.30787,179585.9914,9923.72022,18744.58914,2635.791184,75995.26334,366.1778419,14559.65218
Boise,Idaho,02/07/2023,P2,7,2023,24515.96309,0,0,140568.5324,2024.797318,39689.13564,1548.494268,0,0,11104.21175,331.2010491,2269.512298
Chicago,Illinois,02/07/2023,P2,7,2023,275603.2382,1354503.173,204820.0733,1852138.066,1839.944799,499797.7243,14963.94716,36587.41764,5650.004496,110479.0851,329.7962447,21940.24313
