Market,State,Weeks,Periods,TORTILLAS_KGS,TORTILLAS_PROMODOLLARS,TORTILLAS_PROMOKGS,TORTILLAS_DOLLARS,TORTILLAS_TDP,TORTILLAS_U,TOSTADAS_KGS,TOSTADAS_PROMODOLLARS,TOSTADAS_PROMOKGS,TOSTADAS_DOLLARS,TOSTADAS_TDP,TOSTADAS_U,TARTAS_KGS,TARTAS_PROMODOLLARS,TARTAS_PROMOKGS,TARTAS_DOLLARS,TARTAS_TDP,TARTAS_U,GALLETAS_KGS,GALLETAS_PROMODOLLARS,GALLETAS_PROMOKGS,GALLETAS_DOLLARS,GALLETAS_TDP,GALLETAS_U
Indianapolis,Indiana,01/08/2021,P1,68424.91646,197002.5963,42374.51319,331951.9227,1637.931465,120952.2404,5001.117833,13196.84811,3231.664994,21457.7641,339.2191365,7482.823611,83914.94655,285769.9852,54935.51902,435418.3532,3807.510843,158550.7591,37496.2066,74777.59829,18842.6934,156476.898,881.4848096,49618.38156
Louisville,Kentucky,01/08/2021,P1,36222.91174,0,0,177892.4357,1709.235622,65342.93711,3127.412383,0,0,13011.85424,367.9627388,4688.758376,51178.72253,0,0,271959.2851,3855.955773,101187.1496,21623.16715,0,0,88957.19713,803.4186511,28944.52343
San Diego,California,01/08/2021,P1,64885.67583,254357.4414,51524.77359,332385.1667,1698.266984,115571.4445,12585.67307,45369.77978,10371.10083,56697.83356,383.7336947,18881.74476,77475.27908,308280.0122,56360.39183,435197.5093,3598.221449,159243.992,29584.4095,87640.97606,20539.42423,129231.811,895.4339453,38573.72116
Kansas City,Kansas,01/08/2021,P1,57401.12003,161532.7142,35833.79608,283966.6564,1565.186823,88460.70053,2706.984075,6177.762493,1370.724823,13422.39349,220.2502894,3940.118001,78323.7821,200853.4923,40370.16678,414890.2147,3468.31278,144438.2837,25926.59515,46972.63443,10979.83311,121839.9504,792.6674812,33638.0506
Miami/Ft Lauderdale,Florida,01/08/2021,P1,71087.51156,174794.4202,31225.39919,445276.8756,1624.119514,175340.7255,19582.397,65271.865,12738.72524,101065.2367,345.6827901,26129.54656,90749.83309,242215.6319,38844.87904,609978.3816,3217.19561,237660.6916,63207.3272,234248.5063,43367.07141,330341.3074,861.2088663,84052.71684
Orlando,Florida,01/08/2021,P1,77086.07868,154467.862,32367.56297,419221.8328,1645.747077,151053.4892,12838.26143,30428.59371,5685.21496,65677.85339,365.7505121,17974.22703,102107.232,244884.068,41740.4884,614392.8918,3584.516799,218622.1793,67352.37262,196664.1805,37976.90005,330880.8062,935.1877672,86605.04877
Birmingham/Montgomery,Alabama,01/08/2021,P1,109835.8427,0,0,580271.3168,1742.564427,215653.1106,9997.14371,0,0,50310.65941,300.9558664,15274.67445,173622.8032,0,0,965998.6147,3670.002607,371420.7046,66128.75809,0,0,318226.5846,863.0591993,86981.07013
Little Rock,Arkansas,01/08/2021,P1,26125.59687,0,0,130903.2505,1853.72331,49154.47575,1903.533279,0,0,8555.519365,300.3261936,3031.46933,27899.04655,0,0,152108.2868,3830.403362,57067.75478,11743.84623,0,0,49699.84069,811.4261745,15069.34018
Peoria/Springfield,Illinois,01/08/2021,P1,55942.95855,169555.7355,37015.90053,273719.2629,1644.237408,94361.87335,3958.701529,11631.20629,2674.316335,18620.92804,303.1089869,6206.952656,76386.00553,262899.3732,50419.2907,399195.6405,3565.804984,145349.9785,32866.68111,85843.47501,20349.55744,143799.3936,854.5249371,42562.97471
Charlotte,Carolina del Norte,01/08/2021,P1,67194.4574,0,0,364623.4668,1676.832007,125085.5746,10142.93526,0,0,45687.80502,328.4887956,14852.18372,89311.67567,0,0,505573.7866,3438.37197,180795.3825,52798.38451,0,0,232964.1189,952.5968218,70409.24493
Chicago,Illinois,01/08/2021,P1,209612.5357,791806.6524,160876.3904,1083018.777,1590.629577,386020.8202,19873.81695,47905.52076,11121.20662,95780.37875,304.249382,28998.14236,229258.0568,798376.3277,154771.645,1253911.182,3098.292016,432281.1797,84089.57808,192730.4632,47534.08877,381092.8156,800.8725122,109906.9658
Los Angeles,California,01/08/2021,P1,381573.2984,1517816.7,315485.9818,1905421.859,1770.513348,673361.0657,41743.48042,146086.5122,34470.5164,183484.8647,379.0404408,65759.53144,384316.3174,1437001.087,255261.9807,2207693.808,3560.143449,778857.6829,103300.5264,301172.4702,71457.06604,444555.4363,812.7740851,133187.3753
Sacramento,California,01/08/2021,P1,52635.81542,0,0,272137.1176,1836.642222,90119.13335,7539.026374,0,0,37209.01434,396.2309873,11010.79527,70241.94405,0,0,414839.6543,3630.301547,135301.7818,24501.29942,0,0,113448.4269,950.4490657,31217.96941
Des Moines,Iowa,01/08/2021,P1,25522.30741,0,0,121961.2033,1519.791494,37091.89234,1303.537702,0,0,6089.542836,251.1501507,1894.508803,33056.75829,0,0,156064.6894,3667.577453,61060.3382,13960.83997,0,0,59783.332,913.4545229,17455.272
Jacksonville,Florida,01/08/2021,P1,31703.12251,60768.9917,12827.29177,179657.9922,1675.880117,65009.03182,5193.994973,14312.92821,2720.100138,27405.51249,342.5481104,7340.048731,51713.1718,170950.9901,29317.08697,311987.9053,3665.715122,114682.6874,29802.80525,98494.5926,19015.27215,151637.1369,945.3451253,38874.80653
South Carolina,Carolina del Sur,01/08/2021,P1,126530.0955,0,0,671284.0709,1660.298362,244649.3177,16342.0622,0,0,74241.55057,312.1651311,24453.69703,201480.7484,0,0,1140512.872,3588.392121,432482.8499,101451.9209,0,0,451713.6692,895.8744323,134678.0781
Tampa/St Petersburg,Florida,01/08/2021,P1,65363.09332,121071.0994,24982.20059,362536.6916,1615.791592,131220.2006,11808.55895,35323.75851,6326.603379,63381.32023,343.3755118,16753.58127,102993.9734,329308.2556,54421.15027,630112.8222,3546.1861,219860.3616,62178.26339,190202.4062,35658.10459,316051.5888,944.2924693,81206.52681
Raleigh/Greensboro,Carolina del Norte,01/08/2021,P1,79305.24418,0,0,427446.1438,1613.200493,146981.8796,12824.73258,0,0,55470.23089,316.1134283,18818.29108,107721.0624,0,0,615525.3491,3426.290318,220671.3264,63899.63729,0,0,275281.528,970.3317685,85524.03515
San Francisco/Oakland,California,01/08/2021,P1,73482.87846,286315.0889,56076.32912,393809.1739,1752.714767,139447.8727,12454.68685,38110.50602,7665.323791,63398.60412,374.7999405,18162.40725,104344.8276,350756.0554,56449.94375,656260.3912,3528.61212,219525.6702,34362.56262,69224.35428,14445.40972,166974.5178,899.0435015,44482.62981
Boise,Idaho,01/08/2021,P1,14649.47145,0,0,69385.64069,2093.671927,25150.57262,1858.239181,0,0,9109.937879,396.4100819,2646.783409,19114.10725,0,0,101039.8722,4094.48515,35794.5572,4273.025941,0,0,19147.49097,826.3300882,5556.964136
Denver,Colorado,01/08/2021,P1,96896.76143,351156.9426,77220.30263,457612.8273,1788.550274,160719.1043,19079.75209,55319.53386,14056.57623,80747.22543,447.8232743,27235.68661,144260.5878,530962.4803,103497.1542,742774.5319,3899.378704,260487.1696,59987.20367,160679.9658,42708.26882,240498.3074,989.6427598,76144.16136
Phoenix/Tucson,Arizona,01/08/2021,P1,141650.0512,466567.1342,102997.3619,666479.8754,1815.479461,246085.4021,22229.69209,64707.67454,16756.77933,91923.16358,431.6556566,34219.91622,151662.2123,492541.9282,90970.91651,831167.6805,3979.931556,298313.5036,65926.81873,170573.9781,44858.6803,265837.3532,909.2443662,86283.14306
Boston,Massachusetts,01/08/2021,P1,88911.7784,0,0,484167.7323,1446.425039,169662.196,12818.69656,0,0,65597.80089,327.7403959,18463.22681,133281.1697,0,0,741383.8268,2970.868071,265690.2511,100643.4795,0,0,479592.0168,884.6249777,132686.7169
Jacksonville,Florida,08/08/2021,P1,41128.21925,136098.0961,28204.5849,212688.018,1688.895298,83538.49383,5434.37609,17679.47938,3427.610763,28674.34685,361.2571178,7788.225575,68472.4179,281844.7071,46981.16065,411472.3679,3672.628994,151514.7929,28712.85528,107089.2986,19748.63931,149743.3183,940.7276583,38286.67878
Wichita,Kansas,08/08/2021,P1,28382.83005,0,0,128414.1713,1477.392414,44952.10068,1214.107729,0,0,5085.872542,253.2964424,1765.747533,34938.5846,0,0,171963.3615,3711.054782,62276.79069,12995.42003,0,0,53738.25096,781.740653,16881.10298
Atlanta,Georgia,08/08/2021,P1,112226.2184,0,0,589429.9058,1691.391101,231808.8756,15484.21627,0,0,75305.64413,369.9790903,22373.44903,216122.876,0,0,1271151.838,4132.659902,471430.7139,77040.17853,0,0,376173.1827,923.9533327,101766.2788
Denver,Colorado,08/08/2021,P1,97579.3219,300092.7058,68835.23999,460372.4818,1758.767488,160024.7893,18912.12276,65585.28222,16002.68584,78642.20474,443.5541567,27025.68802,157350.4938,574304.1182,112754.8885,807173.9173,4132.493784,282769.4388,59870.44278,192238.1676,48929.68575,236630.2001,983.1991306,75769.54101
Phoenix/Tucson,Arizona,08/08/2021,P1,135772.1763,397065.641,88129.4609,644002.9088,1797.49587,234427.1265,18712.11945,50763.44665,12336.26208,84601.03333,424.5654564,28967.02582,184407.2615,672496.4559,130772.038,968590.8084,4116.970926,359531.3879,61925.0153,154282.0736,37949.78464,267724.5577,895.477041,79803.69047
Indianapolis,Indiana,08/08/2021,P1,68392.93874,183843.9298,40516.32343,325656.2043,1600.533397,121057.0806,5160.710305,13452.07043,3258.739092,22417.28967,320.0509248,7717.163207,91542.05856,321604.6342,62088.7346,471792.154,3840.048406,171106.0406,33806.84931,57340.91876,14306.76032,143004.6164,872.6563181,43749.13512
Louisville,Kentucky,08/08/2021,P1,37738.86875,0,0,178595.676,1656.610563,67110.38718,3201.172089,0,0,13623.33298,349.3594076,4828.411039,54993.66329,0,0,288771.9295,4020.763292,106599.1829,21699.83737,0,0,90798.08701,795.6821817,28953.13228
Peoria/Springfield,Illinois,08/08/2021,P1,56039.1842,170097.9656,37433.11431,270896.1526,1632.497211,94887.9771,3913.041531,10803.62109,2461.38733,18361.04915,298.8618794,6036.637591,82303.71642,281060.4561,54136.19147,430588.0847,3702.386693,157003.1622,33901.84055,88226.55277,20487.34838,150403.2909,885.4527128,43580.24494
San Diego,California,08/08/2021,P1,57256.22008,181909.6632,37189.74158,293441.6665,1668.937731,103594.8492,11416.08868,36883.78957,8512.318963,52189.18403,380.2407015,17196.24339,71298.34017,213633.4905,38151.6898,415098.949,3553.261391,145670.3227,26686.55942,70397.33894,16456.89748,118495.6229,852.076885,34826.20163
Kansas City,Kansas,08/08/2021,P1,67315.53712,191768.0565,48277.72137,299398.8207,1573.372627,102414.3668,3934.869002,5481.745691,1211.194902,20912.95115,266.7551917,5723.285821,81887.06738,241939.1558,51047.34241,410491.8288,3432.134347,140815.8255,40290.27063,68483.1324,19112.5625,169226.0241,890.6742294,47249.82275
Miami/Ft Lauderdale,Florida,08/08/2021,P1,87192.81894,335110.9448,61805.53561,498891.8545,1611.445024,201229.5429,18782.72221,70923.28505,13005.27926,101209.7014,353.8744336,25964.33342,129897.4775,592475.5289,92629.76298,837849.416,3301.045105,321872.5658,60465.11859,234439.708,40944.14055,330579.4859,857.8702835,82336.51035
Birmingham/Montgomery,Alabama,08/08/2021,P1,126467.795,0,0,646012.7796,1746.546516,246220.9173,11135.42769,0,0,55734.94918,304.8159533,16830.63518,206026.3841,0,0,1156505.695,3750.13312,439995.3099,69945.86256,0,0,338826.523,846.0791054,92185.37785
Sacramento,California,08/08/2021,P1,52755.70967,0,0,273534.7725,1809.307375,90431.12144,6630.019489,0,0,32842.91287,399.7362532,9672.60495,74685.11636,0,0,429802.3651,3695.064365,145383.5746,24237.42077,0,0,112151.2175,930.9436429,30690.31106
Des Moines,Iowa,08/08/2021,P1,33771.19619,0,0,145265.4147,1640.77809,51275.93135,1510.991249,0,0,7792.543068,266.4129592,2196.986981,29766.36002,0,0,151164.9392,3587.389459,53877.44304,17297.0774,0,0,78322.8459,940.002001,20942.30662
Tampa/St Petersburg,Florida,08/08/2021,P1,87150.06252,295506.1447,60584.31364,446488.9463,1629.95694,174050.303,12183.21583,44857.34249,8331.998971,64953.86251,344.018374,17605.48426,143543.3164,613878.3275,101395.5771,869338.6777,3551.76861,310811.2169,59859.20044,183683.5189,32373.01697,315139.7823,933.8253476,80189.47408
Charlotte,Carolina del Norte,08/08/2021,P1,80524.26314,0,0,387648.2292,1662.180858,149549.9051,9940.89631,0,0,46391.25114,321.8323612,14529.39571,91840.3726,0,0,531002.2464,3427.920747,187331.366,51457.27031,0,0,237377.5439,940.1148454,68186.13833
Raleigh/Greensboro,Carolina del Norte,08/08/2021,P1,97537.9332,0,0,462575.5905,1615.737085,179075.825,12039.61611,0,0,56557.95644,319.1028781,17647.6471,107609.5442,0,0,619975.8114,3403.111218,220769.4728,60897.77825,0,0,279580.1041,956.8797179,80605.16548
Boise,Idaho,08/08/2021,P1,13474.63557,0,0,64577.6655,2047.443741,23118.10295,2198.23565,0,0,9445.50592,428.3334087,3124.142204,22008.39775,0,0,114787.3394,4319.063832,41785.38246,4987.82031,0,0,21001.5377,837.657164,6585.150496
Chicago,Illinois,08/08/2021,P1,221280.3017,756792.4923,163432.3981,1079588.984,1603.397046,403629.8388,18657.07618,58017.33641,14614.73234,79459.83919,308.2106058,27222.51288,245398.562,963258.6538,186850.6408,1303413.58,3192.044432,478562.7314,92916.96282,258209.8817,66751.8139,384808.2417,820.5877533,122140.2205
Los Angeles,California,08/08/2021,P1,325760.3465,1037735.877,214356.3311,1656608.954,1758.39213,576834.7269,34074.96441,97961.09881,23191.22359,158927.0077,378.3667023,53491.81095,414236.12,1431587.738,257716.2892,2374965.743,3537.647138,834235.4131,93699.00439,217674.2957,52003.49286,418607.4614,777.3866872,120625.6745
South Carolina,Carolina del Sur,08/08/2021,P1,147706.4652,0,0,719975.0589,1657.888246,285245.3294,15751.12422,0,0,77794.08888,312.840635,23486.96446,219415.993,0,0,1250945.01,3657.24865,474849.1346,93276.68593,0,0,448944.1275,889.662593,123664.3483
Hartford/Springfield,Massachusetts,08/08/2021,P1,51593.77255,0,0,296294.9839,1376.243331,100604.4182,7745.727191,0,0,38303.65235,312.1769476,11467.76493,93110.31896,0,0,518841.9592,2993.190794,187633.1019,53577.6156,0,0,251482.2122,876.2155703,70183.93848
San Francisco/Oakland,California,08/08/2021,P1,69085.38496,221684.2332,38951.27116,404377.8015,1736.722428,132998.8251,10684.90457,25718.23076,5264.563709,55213.45027,384.0207969,15671.05264,115903.4302,436092.092,75922.8411,692293.7253,3619.756923,245835.8811,33275.7903,52098.16597,11443.60792,161948.2153,885.9397627,42801.61549
Orlando,Florida,08/08/2021,P1,94372.84914,305266.6845,61926.20313,486116.5003,1631.958996,186838.6015,12470.48639,40064.64989,7676.265174,65032.89583,349.5298479,17703.21326,138837.1245,563404.1307,93653.12298,833767.292,3567.74494,301535.5062,63049.52083,179229.3086,31908.62529,324908.1587,932.3720857,82913.99233
Boston,Massachusetts,08/08/2021,P1,87479.58209,0,0,497438.4696,1439.008315,171762.7671,13986.78593,0,0,71539.15814,333.976446,20182.577,150956.7721,0,0,802440.083,3025.431803,311341.8595,95533.31886,0,0,467546.5005,880.1371298,128103.0611
Little Rock,Arkansas,08/08/2021,P1,29278.15888,0,0,140569.191,1800.244244,53888.22324,1855.432802,0,0,8642.37673,291.4274967,2894.239717,29352.50145,0,0,158190.3313,3865.803729,60903.6547,12260.16319,0,0,53430.0239,794.6707589,15954.16306
Indianapolis,Indiana,15/08/2021,P1,69404.88242,194453.8274,39418.52431,344731.4991,1630.477054,122071.8225,5330.990784,12683.45239,2937.316424,24112.63148,296.8437596,7893.758667,85672.32288,219990.5457,42132.59936,455811.1201,3828.376491,162770.5828,35510.7897,65296.02054,15507.28586,153909.1602,856.7746294,46281.58045
Charlotte,Carolina del Norte,15/08/2021,P1,61732.41222,0,0,343593.5358,1649.565325,117009.5589,9198.138486,0,0,44719.151,321.3997194,13461.00993,89455.92365,0,0,513318.1476,3466.977104,182914.105,47206.13819,0,0,222531.4982,925.5882067,62670.248
San Diego,California,15/08/2021,P1,58034.87866,172704.7244,34032.38572,312199.8183,1649.377243,105922.6194,10395.91856,30556.08988,6927.29634,48445.24299,384.9683583,15680.68334,81605.19919,297254.4602,56993.49362,444343.3131,3516.713504,166882.183,25897.82578,64775.18599,14951.69984,116406.0733,789.2889533,33597.49833
Miami/Ft Lauderdale,Florida,15/08/2021,P1,84915.46044,269281.7384,54596.5246,460025.6235,1586.778064,185176.7116,22082.31232,71078.17942,15997.61265,101370.2708,353.5284267,30923.9317,113356.2475,496532.3606,79143.91019,715755.9134,3296.479412,289867.8735,69236.72414,221895.3324,49142.47976,321313.123,848.5330309,95955.03601
Boise,Idaho,15/08/2021,P1,15787.98959,0,0,72797.70469,2083.432814,26654.31771,1910.179907,0,0,9422.989654,404.7991909,2684.604347,19960.09931,0,0,104166.0118,4343.023442,37070.95782,4523.814199,0,0,20619.35178,811.7114639,5856.324259
Orlando,Florida,15/08/2021,P1,88458.63727,244018.7063,52635.58181,444360.7859,1619.021086,177978.1691,14179.07119,43364.26137,9841.478438,63855.46578,343.9197155,20290.95113,120470.648,427901.8409,72814.40459,700742.4456,3519.486317,264808.2727,69218.19224,190805.165,42468.39113,313675.1994,928.1244043,93012.53557
Little Rock,Arkansas,15/08/2021,P1,29022.25289,0,0,143938.179,1798.059111,53794.86119,1764.095757,0,0,8364.916637,292.3718052,2748.539265,29080.47401,0,0,158020.2586,3819.877295,58259.59666,11633.33277,0,0,51781.06043,768.4819034,15178.6342
Sacramento,California,15/08/2021,P1,52325.40712,0,0,267946.6852,1775.19099,89358.02019,5354.231634,0,0,26704.81117,395.9908617,7813.356741,76971.88172,0,0,434821.4453,3715.094408,148956.2652,24341.67115,0,0,108849.2107,897.4564632,30219.56658
Wichita,Kansas,15/08/2021,P1,27448.67387,0,0,129690.4006,1529.781094,44184.10858,2075.880494,0,0,9134.997619,275.9112152,3018.189228,32885.32409,0,0,167554.156,3819.778279,59087.8795,15509.83211,0,0,64750.78378,825.1383528,19775.9611
Tampa/St Petersburg,Florida,15/08/2021,P1,81749.96404,234555.6599,51862.66719,403338.3589,1625.519011,164870.3305,15251.96567,48589.43911,11082.2666,68796.94619,362.2414289,21985.99359,127583.6991,506675.7811,86614.6474,743163.3997,3500.327066,278419.2839,68360.98406,188850.2566,42554.11036,312671.6997,925.1716612,93535.02199
Raleigh/Greensboro,Carolina del Norte,15/08/2021,P1,76851.09441,0,0,426557.7683,1593.21495,144272.0447,11581.96473,0,0,57341.50977,313.1891453,17029.38817,107089.5738,0,0,618142.201,3404.67131,218682.8356,58597.06691,0,0,279089.9125,953.870874,77665.74214
Hartford/Springfield,Massachusetts,15/08/2021,P1,53507.86284,0,0,300264.9162,1408.044894,101463.3417,7127.906135,0,0,36272.84736,299.1161292,10540.37518,97338.95206,0,0,525588.8902,3001.084786,197866.3078,49405.59628,0,0,235790.2301,872.9537974,64376.29968
San Francisco/Oakland,California,15/08/2021,P1,70733.89924,231416.5438,44470.78887,400607.9405,1733.629453,135126.4717,8869.800654,14092.90081,2935.190787,46232.94794,382.2886205,13047.19446,108570.715,395974.7383,68512.81337,673973.6978,3572.374695,227514.2613,35550.08679,75281.51132,17930.32058,165536.0794,830.171229,44915.64495
Denver,Colorado,15/08/2021,P1,105084.8408,351907.6956,74424.68357,503589.8637,1773.642274,175004.6103,20155.05893,79192.7634,17960.86,89194.24923,443.3756896,28809.86098,144388.3879,365908.8224,69992.66863,760061.2679,4096.311742,259359.6261,62054.88956,205559.2664,49453.20021,255636.6781,932.800355,79150.11296
Louisville,Kentucky,15/08/2021,P1,39084.23091,0,0,195298.3282,1705.837408,70510.18788,3101.069427,0,0,13846.26641,338.0583707,4644.577348,52555.52114,0,0,286375.7098,4144.74443,105084.2779,22415.45138,0,0,98169.61497,787.2555823,29957.2648
South Carolina,Carolina del Sur,15/08/2021,P1,127198.7464,0,0,678080.8819,1631.198319,253755.0557,16802.60663,0,0,79038.36016,308.5556827,24939.24015,210610.7315,0,0,1201099.466,3656.668091,458265.9012,93411.1677,0,0,432487.3367,890.6168851,125144.5547
Kansas City,Kansas,15/08/2021,P1,54166.48289,130122.8695,28744.64215,270782.2335,1584.589956,85002.00815,4500.368549,10046.02808,2127.683667,22455.26038,266.0428244,6546.558181,79828.24685,286870.501,54771.28039,418927.5638,3454.045465,146653.7723,38226.2881,70928.30591,18104.96297,162411.8115,893.6715489,44942.24939
Atlanta,Georgia,15/08/2021,P1,109682.7738,0,0,573442.9203,1645.984412,225930.7755,17687.25873,0,0,78484.62933,370.3173224,25573.22559,191979.2805,0,0,1117622.328,4078.856207,417782.8695,84750.30129,0,0,379435.2696,928.9165362,112759.6142
Phoenix/Tucson,Arizona,15/08/2021,P1,133528.8409,393422.6717,85119.24356,646926.7869,1763.558133,232297.8209,19753.19472,58244.3452,14515.55688,84849.94854,423.3738085,30346.41568,185727.4557,610659.6235,116161.7843,989132.1301,4126.418619,363011.2022,69359.6158,194244.4918,48527.12454,288151.7313,847.9491613,90930.60625
Birmingham/Montgomery,Alabama,15/08/2021,P1,120873.0813,0,0,617576.7306,1725.365443,239478.2776,11186.64439,0,0,52132.90067,296.8168484,16787.67133,182332.7353,0,0,1010139.547,3643.625333,392991.0335,71447.11588,0,0,325887.0219,841.4712932,94838.94047
Boston,Massachusetts,15/08/2021,P1,98635.75356,0,0,520375.2436,1479.712999,188839.8385,14647.5717,0,0,70660.30189,331.9803608,20965.63752,140129.7345,0,0,776137.5395,3020.547305,290833.8508,99239.44644,0,0,458995.8916,879.6260746,133325.941
Des Moines,Iowa,15/08/2021,P1,28879.95335,0,0,135334.5472,1649.4201,42220.04752,1750.057578,0,0,9204.489639,256.2390729,2544.856259,30351.45764,0,0,148658.0612,3592.529992,52546.05362,18829.60727,0,0,78589.17575,949.1549921,22049.20747
Jacksonville,Florida,15/08/2021,P1,39521.54927,112567.535,24648.4216,199859.0326,1675.763273,82602.32096,6641.20226,21662.30215,4917.638398,30588.22642,377.8024728,9574.326329,63669.91791,249292.8819,43418.55371,367071.5005,3644.578168,141498.9123,32447.35464,97658.48944,21608.66165,151186.1167,934.5670325,44206.66949
Peoria/Springfield,Illinois,15/08/2021,P1,58876.95936,170913.5731,35903.39503,290543.3972,1633.278271,98914.20234,4421.233955,13122.63246,2922.106816,20396.61228,297.0740615,6728.607256,77107.76016,252025.4849,48385.84347,407340.5636,3677.035548,145928.7742,36752.95724,96781.07861,22560.22248,158379.3717,882.6187945,47466.59315
Chicago,Illinois,15/08/2021,P1,212916.9165,730238.3358,144390.9128,1108021.437,1616.193572,400536.0511,18297.19194,40876.91202,9445.117156,88719.18767,290.9487432,26687.98534,225603.4315,813364.9788,149054.846,1284985.959,3183.31038,449535.7387,87203.75068,226637.1745,52821.8012,395668.4913,833.0936547,113044.3938
Los Angeles,California,15/08/2021,P1,368402.0584,1309768.57,263592.8239,1909846.628,1733.262995,656830.5553,34717.71441,113039.772,27020.18067,151893.3858,379.6984542,53420.89665,434922.9471,1611379.942,300970.3788,2401837.657,3434.014275,879227.8789,98118.34626,267889.5768,63532.32385,425427.0696,748.946497,126620.1898
Sacramento,California,22/08/2021,P1,45584.50313,0,0,248666.7473,1706.730214,78995.93261,4814.81547,0,0,23227.82475,390.4378944,7028.899738,72902.67271,0,0,419626.445,3605.107369,144027.4908,22351.63173,0,0,102887.9543,871.4513083,28271.86166
Jacksonville,Florida,22/08/2021,P1,31183.33151,59951.15204,12591.5211,176111.025,1604.269949,64775.76132,7226.695723,24155.53081,5667.206819,32168.68625,389.5622695,10282.8779,67298.63245,232918.6172,47092.8375,359258.4544,3664.809075,145839.4142,32879.72562,98359.7613,23242.15286,145067.3927,927.1116967,43952.48553
